2024-08-24 09:18:23,729 - INFO - exchangeTSL.py - 244 - Starting value: 20363.58
2024-08-24 09:18:23,729 - INFO - exchangeTSL.py - 245 - Target amount: 20800
2024-08-24 09:18:23,729 - INFO - exchangeTSL.py - 246 - Betted On,CurrentValue,TargetAmt,Losscount,Wincount
2024-08-24 09:19:03,806 - INFO - exchangeTSL.py - 198 - B,20363.58,20800,0,0
2024-08-24 09:19:51,276 - INFO - exchangeTSL.py - 198 - B,20363.58,20800,1,0
2024-08-24 09:20:43,199 - INFO - exchangeTSL.py - 186 - A,20313.58,20800,2,0
2024-08-24 09:21:33,899 - INFO - exchangeTSL.py - 186 - A,20213.58,20800,0,1
2024-08-24 09:22:29,169 - INFO - exchangeTSL.py - 186 - A,20403.58,20800,0,2
2024-08-24 09:23:16,973 - INFO - exchangeTSL.py - 198 - B,20451.08,20800,1,0
2024-08-24 09:24:11,670 - INFO - exchangeTSL.py - 186 - A,20401.08,20800,2,0
2024-08-24 09:25:02,006 - INFO - exchangeTSL.py - 198 - B,20301.08,20800,3,0
2024-08-24 09:26:01,148 - INFO - exchangeTSL.py - 198 - B,20101.08,20800,0,1
2024-08-24 09:26:51,485 - INFO - exchangeTSL.py - 198 - B,20481.08,20800,1,0
2024-08-24 09:27:49,870 - INFO - exchangeTSL.py - 186 - A,20431.08,20800,0,1
2024-08-24 09:28:44,677 - INFO - exchangeTSL.py - 186 - A,20526.08,20800,1,0
2024-08-24 09:29:33,910 - INFO - exchangeTSL.py - 198 - B,20476.08,20800,0,1
