Time,Betted On,CurrentValue,TargetAmt,Losscount,Wincount
2024-10-12 00:59:20,A,43449.01,45000,0,0
2024-10-12 00:59:42,B,42999.01,45000,1,0
2024-10-12 01:00:09,A,42549.01,45000,2,0
2024-10-12 01:00:34,B,41649.01,45000,3,0
2024-10-12 01:01:52,B,39174.01,45000,2,1
2024-10-12 01:02:18,B,41424.01,45000,0,2
2024-10-12 01:02:42,A,39174.01,45000,1,0
