Time,Betted On,CurrentValue,TargetAmt,Losscount,Wincount
2024-10-11 14:11:06,A,43218.71,45000,0,0
2024-10-11 14:11:24,A,43173.71,45000,0,1
2024-10-11 14:11:52,A,43353.71,45000,0,2
