Time,Betted On,CurrentValue,TargetAmt,Losscount,Wincount
2024-10-12 01:04:03,A,43624.01,45000,0,0
2024-10-12 01:04:24,B,43174.01,45000,1,0
2024-10-12 01:04:51,B,42949.01,45000,2,0
2024-10-12 01:05:16,A,42049.01,45000,3,0
2024-10-12 01:05:47,B,40699.01,45000,4,0
2024-10-12 01:06:10,B,42949.01,45000,2,1
2024-10-12 01:06:32,A,42049.01,45000,3,0
2024-10-12 01:07:00,B,40699.01,45000,4,0
2024-10-12 01:07:25,B,42949.01,45000,2,1
