Time,Betted On,CurrentValue,TargetAmt,Losscount,Wincount
2024-10-11 15:36:48,A,43891.71,45000,0,0
2024-10-11 15:37:17,B,43441.71,45000,1,0
2024-10-11 15:37:44,A,42991.71,45000,2,0
2024-10-11 15:38:12,A,43891.71,45000,0,1
