Time,Betted On,CurrentValue,TargetAmt,Losscount,Wincount
2024-10-11 14:35:44,A,44973.71,55000,0,0
2024-10-11 14:36:14,B,44523.71,55000,1,0
2024-10-11 14:36:41,B,44973.71,55000,0,1
2024-10-11 14:37:48,B,44973.71,55000,0,1
2024-10-11 14:38:10,B,44973.71,55000,0,1
